id_cliente,departamento,ingreso_mensual,saldo_tarjeta,score_infocorp,target_default,edad_cliente,antiguedad_bancaria_meses,uso_canal_digital,uso_canal_digital_ord,cluster,prob_default,pred_default,decision_crediticia,nivel_riesgo
CLI-107215,Piura,5037.98,2145.21,853,0,23,42,Alto,2.0,0,0.022749167377078473,0,Aprobar,Bajo
CLI-107216,Piura,4265.25,2532.18,486,1,22,17,Alto,2.0,0,0.48590226531892783,1,Denegar/Revisar,Medio
CLI-107217,Arequipa,2932.54,5573.9,493,1,35,41,Medio,1.0,0,0.6880582542417985,1,Denegar/Revisar,Alto
CLI-107218,Cusco,5469.99,2615.9,782,0,39,102,Alto,2.0,0,0.043313373761120974,0,Aprobar,Bajo
CLI-107219,Cusco,3438.96,382.89,758,0,29,15,Alto,2.0,0,0.05364811312132351,0,Aprobar,Bajo
CLI-107220,Cusco,3560.7650000000003,924.7,369,1,46,247,Medio,1.0,1,0.6956497747489808,1,Denegar/Revisar,Alto
CLI-107221,Lima,2636.94,832.51,248,1,38,87,Medio,1.0,0,0.8962885677554325,1,Denegar/Revisar,Muy alto
CLI-107222,Lima,3523.44,2836.0,479,0,45,93,Medio,1.0,1,0.5515835395182556,1,Denegar/Revisar,Alto
CLI-107223,Lima,5720.36,121.55,910,0,38,80,Bajo,0.0,1,0.007534998753991735,0,Aprobar,Bajo
CLI-107224,Loreto,3600.67,1334.16,127,1,30,45,Alto,2.0,0,0.9613032330730857,1,Denegar/Revisar,Muy alto
CLI-107225,Cusco,3921.5,3737.77,248,1,40,18,Bajo,0.0,1,0.924882250788398,1,Denegar/Revisar,Muy alto
CLI-107226,Loreto,4598.75,1751.85,519,0,25,24,Alto,2.0,0,0.35248015541683003,1,Denegar/Revisar,Medio
CLI-107227,Lima,2395.65,4920.06,379,1,44,9,Medio,1.0,0,0.8637716860857562,1,Denegar/Revisar,Muy alto
CLI-107228,Cusco,3560.7650000000003,1985.2,281,1,29,35,Medio,1.0,0,0.8671678537582468,1,Denegar/Revisar,Muy alto
CLI-107229,Lima,1565.69,12653.938750000001,265,1,48,100,Bajo,0.0,1,0.9912637234751344,1,Denegar/Revisar,Muy alto
CLI-107230,Lima,1533.48,12653.938750000001,116,1,34,141,Alto,2.0,0,0.9978426624592107,1,Denegar/Revisar,Muy alto
CLI-107231,Lima,3404.43,6434.57,249,1,51,189,Medio,1.0,1,0.9589973967370249,1,Denegar/Revisar,Muy alto
CLI-107232,Lima,7313.71,12350.56,438,0,28,30,Alto,2.0,0,0.8532101575904164,1,Denegar/Revisar,Muy alto
CLI-107233,Piura,3783.95,916.54,144,1,32,72,Medio,1.0,0,0.9470423951142528,1,Denegar/Revisar,Muy alto
CLI-107234,Lima,2429.53,5559.98,601,1,43,21,Bajo,0.0,1,0.48255343385611804,1,Denegar/Revisar,Medio
CLI-107235,Lima,5545.69,1552.42,941,0,53,221,Alto,2.0,1,0.00793322785858971,0,Aprobar,Bajo
CLI-107236,Piura,3947.33,5168.22,288,0,57,87,Medio,1.0,1,0.9162910652091845,1,Denegar/Revisar,Muy alto
CLI-107237,Loreto,1409.7,1872.94,750,0,39,166,Alto,2.0,0,0.11820174101898019,0,Aprobar,Bajo
CLI-107238,Arequipa,2346.18,1366.7,160,1,59,336,Bajo,0.0,1,0.9608693174491292,1,Denegar/Revisar,Muy alto
CLI-107239,Lima,3072.18,12653.938750000001,393,1,36,28,Alto,2.0,0,0.9601197032909831,1,Denegar/Revisar,Muy alto
CLI-107240,Loreto,4543.12,942.31,933,0,51,110,Bajo,0.0,1,0.009472063318009026,0,Aprobar,Bajo
CLI-107241,Cusco,2716.73,5684.68,132,1,28,109,Alto,2.0,0,0.9864737887064269,1,Denegar/Revisar,Muy alto
CLI-107242,Lima,3517.65,4491.69,398,1,44,83,Alto,2.0,0,0.7951749088373719,1,Denegar/Revisar,Muy alto
CLI-107243,Piura,3660.39,1446.62,514,0,18,1,Alto,2.0,0,0.3993985382086122,1,Denegar/Revisar,Medio
CLI-107244,Lima,3458.31,2452.49,723,0,27,56,Alto,2.0,0,0.10820022550189301,0,Aprobar,Bajo
CLI-107245,Lima,3905.32,617.0,902,0,44,171,Medio,1.0,1,0.013147728309551184,0,Aprobar,Bajo
CLI-107246,Arequipa,5535.94,12653.938750000001,648,1,25,21,Alto,2.0,0,0.5541262509411672,1,Denegar/Revisar,Alto
CLI-107247,Loreto,2513.75,12653.938750000001,530,1,43,203,Medio,1.0,1,0.8794351816534631,1,Denegar/Revisar,Muy alto
CLI-107248,Lima,3321.27,5273.99,594,0,49,215,Medio,1.0,1,0.4231270547087538,1,Denegar/Revisar,Medio
CLI-107249,Loreto,2364.0,7573.05,199,1,33,18,Medio,1.0,0,0.9837479474083684,1,Denegar/Revisar,Muy alto
CLI-107250,Loreto,5125.06,344.92,122,1,29,27,Bajo,0.0,0,0.9368376965527375,1,Denegar/Revisar,Muy alto
CLI-107251,Cusco,3560.7650000000003,1937.83,519,0,34,88,Alto,2.0,0,0.41872183570597055,1,Denegar/Revisar,Medio
CLI-107252,Lima,2145.45,1606.76,523,0,28,26,Alto,2.0,0,0.47326289491057577,1,Denegar/Revisar,Medio
CLI-107253,Cusco,4268.17,3329.19,586,1,38,80,Alto,2.0,0,0.3043107124527898,1,Denegar/Revisar,Medio
CLI-107254,Lima,2640.57,810.2,829,0,40,174,Bajo,0.0,1,0.036943996400369314,0,Aprobar,Bajo
CLI-107255,Piura,3266.86,3314.78,188,1,35,76,Medio,1.0,0,0.9567917301119121,1,Denegar/Revisar,Muy alto
CLI-107256,Lima,5165.04,4249.49,308,1,58,98,Medio,1.0,1,0.8492573819146699,1,Denegar/Revisar,Muy alto
CLI-107257,Lima,1025.0,567.88,370,1,30,90,Alto,2.0,0,0.7971891758039482,1,Denegar/Revisar,Muy alto
CLI-107258,Arequipa,2683.68,564.97,848,0,54,70,Bajo,0.0,1,0.029291258099305325,0,Aprobar,Bajo
CLI-107259,Lima,4731.76,144.26,999,0,28,33,Alto,2.0,0,0.004146490135695437,0,Aprobar,Bajo
CLI-107260,Lima,2915.99,5723.37,505,1,40,4,Bajo,0.0,1,0.6796961143951454,1,Denegar/Revisar,Alto
CLI-107261,Lima,4460.91,1607.94,820,0,52,214,Bajo,0.0,1,0.03136470224840532,0,Aprobar,Bajo
CLI-107262,Arequipa,3129.0,1021.74,377,0,51,227,Medio,1.0,1,0.7052243382505962,1,Denegar/Revisar,Alto
CLI-107263,Lima,1025.0,6022.01,305,1,33,55,Medio,1.0,0,0.956558437384928,1,Denegar/Revisar,Muy alto
CLI-107264,Loreto,4810.97,618.46,689,0,46,244,Medio,1.0,1,0.07378260715460701,0,Aprobar,Bajo
CLI-107265,Lima,1351.76,2228.76,427,1,43,159,Medio,1.0,1,0.7447028907545472,1,Denegar/Revisar,Alto
CLI-107266,Lima,4226.28,12653.938750000001,709,1,33,61,Medio,1.0,0,0.477649123064641,1,Denegar/Revisar,Medio
CLI-107267,Lima,3732.25,3411.69,957,0,46,161,Alto,2.0,1,0.015286523189732691,0,Aprobar,Bajo
CLI-107268,Lima,3655.12,3229.75,976,0,59,131,Bajo,0.0,1,0.012565671525154488,0,Aprobar,Bajo
CLI-107269,Lima,4240.67,685.35,961,0,44,42,Medio,1.0,0,0.007138250566049841,0,Aprobar,Bajo
CLI-107270,Lima,3896.5,798.36,435,1,45,163,Medio,1.0,1,0.5257132348053982,1,Denegar/Revisar,Alto
CLI-107271,Cusco,4740.95,3494.45,705,0,47,53,Alto,2.0,0,0.11732779799167392,0,Aprobar,Bajo
CLI-107272,Piura,4388.43,95.4,691,0,23,26,Alto,2.0,0,0.07428341537305394,0,Aprobar,Bajo
CLI-107273,Lima,2733.98,8133.84,137,1,44,42,Medio,1.0,0,0.9911403105777125,1,Denegar/Revisar,Muy alto
CLI-107274,Lima,1668.14,1726.03,327,1,27,30,Alto,2.0,0,0.8661739332185286,1,Denegar/Revisar,Muy alto
CLI-107275,Loreto,3496.29,2155.64,582,0,32,148,Alto,2.0,0,0.29774516233118414,1,Denegar/Revisar,Medio
CLI-107276,Lima,1025.0,1195.96,233,1,62,288,Bajo,0.0,1,0.9419495576158139,1,Denegar/Revisar,Muy alto
CLI-107277,Lima,3655.12,8371.6,807,0,36,46,Alto,2.0,0,0.1553961813741348,0,Aprobar,Bajo
CLI-107278,Arequipa,7858.74,4114.53,489,0,33,56,Alto,2.0,0,0.35796208329542795,1,Denegar/Revisar,Medio
CLI-107279,Piura,4551.04,2390.68,893,0,52,119,Medio,1.0,1,0.017826141727024594,0,Aprobar,Bajo
CLI-107280,Piura,4433.26,3520.88,712,0,29,66,Alto,2.0,0,0.11850443053371784,0,Aprobar,Bajo
CLI-107281,Lima,1220.14,1914.53,524,0,33,52,Medio,1.0,0,0.5311578708304442,1,Denegar/Revisar,Alto
CLI-107282,Lima,2648.06,2506.31,686,0,52,62,Bajo,0.0,1,0.17324699014021916,0,Aprobar,Bajo
CLI-107283,Piura,5652.26,1770.38,905,0,40,62,Alto,2.0,0,0.011320916940028297,0,Aprobar,Bajo
CLI-107284,Lima,1547.08,2115.11,609,1,21,19,Alto,2.0,0,0.3390338954051823,1,Denegar/Revisar,Medio
CLI-107285,Piura,3046.03,1513.21,819,0,45,129,Medio,1.0,1,0.04105185984461396,0,Aprobar,Bajo
CLI-107286,Piura,4739.81,323.28,694,0,35,139,Medio,1.0,1,0.0676906942836053,0,Aprobar,Bajo
CLI-107287,Lima,3655.12,152.25,526,0,56,313,Medio,1.0,1,0.30340102558330273,1,Denegar/Revisar,Medio
CLI-107288,Cusco,3844.4,765.16,754,0,32,98,Bajo,0.0,1,0.05488876333120834,0,Aprobar,Bajo
CLI-107289,Loreto,3830.05,1159.47,573,0,51,208,Alto,2.0,1,0.25703177984995484,1,Denegar/Revisar,Medio
CLI-107290,Arequipa,4014.55,8846.3,667,0,59,319,Medio,1.0,1,0.40102320953677617,1,Denegar/Revisar,Medio
CLI-107291,Lima,1569.95,3779.26,460,1,29,70,Medio,1.0,0,0.7384257343511277,1,Denegar/Revisar,Alto
CLI-107292,Lima,4186.0,12653.938750000001,898,0,37,60,Alto,2.0,0,0.14008084093876894,0,Aprobar,Bajo
CLI-107293,Lima,3482.84,1659.92,310,1,43,201,Alto,2.0,1,0.8308932703709302,1,Denegar/Revisar,Muy alto
CLI-107294,Lima,3655.12,2054.91,278,1,30,38,Medio,1.0,0,0.8695648007194791,1,Denegar/Revisar,Muy alto
CLI-107295,Cusco,1025.0,5088.34,157,1,41,196,Medio,1.0,1,0.9863882544289142,1,Denegar/Revisar,Muy alto
CLI-107296,Lima,5147.47,3450.07,172,1,37,62,Alto,2.0,0,0.9467643121937906,1,Denegar/Revisar,Muy alto
CLI-107297,Lima,1487.94,3002.09,314,0,35,155,Medio,1.0,1,0.9057073152348767,1,Denegar/Revisar,Muy alto
CLI-107298,Lima,4606.19,3427.98,999,0,40,82,Medio,1.0,0,0.008185195100253242,0,Aprobar,Bajo
CLI-107299,Piura,4736.69,3509.58,877,0,40,152,Alto,2.0,0,0.02589904907717287,0,Aprobar,Bajo
CLI-107300,Lima,2161.77,5805.3,172,1,40,199,Medio,1.0,1,0.982536712090594,1,Denegar/Revisar,Muy alto
CLI-107301,Lima,3998.76,4411.47,566,0,33,41,Alto,2.0,0,0.41382865512794936,1,Denegar/Revisar,Medio
CLI-107302,Lima,2077.1,12615.56,370,1,32,87,Medio,1.0,0,0.9731259739246669,1,Denegar/Revisar,Muy alto
CLI-107303,Loreto,3600.67,11823.2,598,0,38,187,Alto,2.0,0,0.732878278365372,1,Denegar/Revisar,Alto
CLI-107304,Lima,3015.24,2192.19,453,0,38,108,Medio,1.0,0,0.6065740903401832,1,Denegar/Revisar,Alto
CLI-107305,Cusco,4514.51,145.51,333,1,35,153,Alto,2.0,0,0.6935989239548433,1,Denegar/Revisar,Alto
CLI-107306,Loreto,1697.06,44.55,418,0,42,98,Bajo,0.0,1,0.6574768964772777,1,Denegar/Revisar,Alto
CLI-107307,Lima,3817.92,525.88,118,1,19,6,Alto,2.0,0,0.955885666852231,1,Denegar/Revisar,Muy alto
CLI-107308,Arequipa,2872.19,311.4,724,0,31,80,Alto,2.0,0,0.0805571066427139,0,Aprobar,Bajo
CLI-107309,Lima,1758.28,1869.57,674,0,35,69,Medio,1.0,0,0.19517882992405258,0,Aprobar,Bajo
CLI-107310,Cusco,3560.7650000000003,217.3,471,0,30,85,Medio,1.0,0,0.4305581089961818,1,Denegar/Revisar,Medio
CLI-107311,Piura,1794.13,3922.4,283,0,56,287,Medio,1.0,1,0.9356212282865592,1,Denegar/Revisar,Muy alto
CLI-107312,Lima,3419.18,843.74,376,1,39,19,Alto,2.0,0,0.693225013078739,1,Denegar/Revisar,Alto
CLI-107313,Lima,8359.68,2885.9,773,0,43,176,Alto,2.0,1,0.02598021473124751,0,Aprobar,Bajo
CLI-107314,Lima,3655.12,435.15,854,0,34,42,Medio,1.0,0,0.020870309210274003,0,Aprobar,Bajo
CLI-107315,Cusco,2505.22,7034.75,244,1,38,181,Bajo,0.0,1,0.9726961473459365,1,Denegar/Revisar,Muy alto
CLI-107316,Lima,5453.13,6055.76,757,0,26,71,Alto,2.0,0,0.10620246622634232,0,Aprobar,Bajo
CLI-107317,Arequipa,1025.0,1954.22,180,1,36,29,Medio,1.0,0,0.967875245910645,1,Denegar/Revisar,Muy alto
CLI-107318,Lima,3655.12,9658.24,421,1,29,11,Medio,1.0,0,0.8967259494483175,1,Denegar/Revisar,Muy alto
CLI-107319,Cusco,3613.88,821.71,534,0,36,29,Alto,2.0,0,0.32810488420378486,1,Denegar/Revisar,Medio
CLI-107320,Lima,3655.12,6726.67,932,0,18,0,Alto,2.0,0,0.03868373292585657,0,Aprobar,Bajo
CLI-107321,Piura,3958.88,3157.36,142,0,27,21,Alto,2.0,0,0.9668735050185163,1,Denegar/Revisar,Muy alto
CLI-107322,Lima,4943.55,1599.4,412,1,56,118,Alto,2.0,1,0.5703783541213049,1,Denegar/Revisar,Alto
CLI-107323,Arequipa,2788.33,352.53,392,1,48,190,Bajo,0.0,1,0.6699134207210227,1,Denegar/Revisar,Alto
CLI-107324,Lima,4182.06,751.64,787,0,54,114,Bajo,0.0,1,0.03780523225880112,0,Aprobar,Bajo
CLI-107325,Lima,5705.86,7947.09,987,0,55,73,Medio,1.0,1,0.018245222036334156,0,Aprobar,Bajo
CLI-107326,Lima,4626.2,3734.62,168,1,47,217,Bajo,0.0,1,0.9567644482056655,1,Denegar/Revisar,Muy alto
CLI-107327,Arequipa,3638.81,1082.49,155,1,34,57,Medio,1.0,0,0.9452870075133404,1,Denegar/Revisar,Muy alto
CLI-107328,Lima,4276.02,2739.55,730,0,28,61,Alto,2.0,0,0.09078854410656002,0,Aprobar,Bajo
CLI-107329,Piura,4080.33,456.42,303,1,52,147,Alto,2.0,1,0.7798569348918887,1,Denegar/Revisar,Muy alto
CLI-107330,Lima,3759.33,416.3,519,0,40,122,Medio,1.0,1,0.3243381873288978,1,Denegar/Revisar,Medio
CLI-107331,Loreto,2898.93,9533.65,666,0,66,38,Bajo,0.0,1,0.5126696295113755,1,Denegar/Revisar,Alto
CLI-107332,Cusco,3802.64,2448.9,649,0,35,147,Alto,2.0,0,0.18306312677773945,0,Aprobar,Bajo
CLI-107333,Piura,3978.59,1794.96,342,1,61,102,Medio,1.0,1,0.7625632309735131,1,Denegar/Revisar,Muy alto
CLI-107334,Lima,1959.02,11909.36,300,1,37,82,Bajo,0.0,1,0.9852826748063622,1,Denegar/Revisar,Muy alto
CLI-107335,Lima,2398.14,2036.65,847,0,53,141,Bajo,0.0,1,0.04252116156453331,0,Aprobar,Bajo
CLI-107336,Lima,6735.31,1639.35,573,0,59,49,Medio,1.0,1,0.1580598114018428,0,Aprobar,Bajo
CLI-107337,Lima,4033.29,1275.24,626,1,28,60,Alto,2.0,0,0.17060421358065944,0,Aprobar,Bajo
CLI-107338,Arequipa,5417.53,3330.21,755,0,34,81,Alto,2.0,0,0.0642416189390615,0,Aprobar,Bajo
CLI-107339,Piura,3166.24,3269.5,176,1,27,55,Alto,2.0,0,0.9631158852808845,1,Denegar/Revisar,Muy alto
CLI-107340,Cusco,5229.48,65.31,577,0,26,65,Alto,2.0,0,0.1604647135992394,0,Aprobar,Bajo
CLI-107341,Lima,4458.77,4245.99,920,0,47,12,Bajo,0.0,1,0.021653897921249714,0,Aprobar,Bajo
CLI-107342,Arequipa,4458.67,6210.47,539,1,37,75,Medio,1.0,0,0.5349043172886496,1,Denegar/Revisar,Alto
CLI-107343,Lima,1559.7,3828.08,362,1,39,130,Bajo,0.0,1,0.8816656973069947,1,Denegar/Revisar,Muy alto
CLI-107344,Piura,1025.0,8157.44,284,1,44,31,Alto,2.0,0,0.9776511536915244,1,Denegar/Revisar,Muy alto
CLI-107345,Lima,2093.28,1294.16,154,1,18,0,Alto,2.0,0,0.9644487315251736,1,Denegar/Revisar,Muy alto
CLI-107346,Lima,1175.31,852.67,407,1,52,317,Medio,1.0,1,0.7327281464544113,1,Denegar/Revisar,Alto
CLI-107347,Lima,1025.0,4779.76,615,0,34,162,Alto,2.0,0,0.48999938041312197,1,Denegar/Revisar,Medio
CLI-107348,Arequipa,3748.62,835.77,398,0,45,43,Medio,1.0,0,0.6206365461827602,1,Denegar/Revisar,Alto
CLI-107349,Cusco,1147.96,382.1,651,0,45,138,Alto,2.0,0,0.20833796003117858,1,Denegar/Revisar,Bajo
CLI-107350,Lima,4582.24,406.43,329,0,54,267,Medio,1.0,1,0.7017040981512312,1,Denegar/Revisar,Alto
CLI-107351,Lima,5613.78,5850.86,476,1,39,107,Alto,2.0,0,0.6047613190874744,1,Denegar/Revisar,Alto
CLI-107352,Lima,1105.52,116.63,385,1,18,0,Medio,1.0,0,0.7456681832348101,1,Denegar/Revisar,Alto
CLI-107353,Piura,3407.0,1366.9,237,1,40,188,Alto,2.0,0,0.9031295573660274,1,Denegar/Revisar,Muy alto
CLI-107354,Lima,6440.9,553.31,577,0,42,116,Alto,2.0,0,0.13790309873174214,0,Aprobar,Bajo
CLI-107355,Arequipa,3220.03,5624.52,714,0,27,14,Alto,2.0,0,0.21422347122687535,1,Denegar/Revisar,Bajo
CLI-107356,Cusco,3560.7650000000003,2800.63,106,1,41,62,Alto,2.0,0,0.9765347325494241,1,Denegar/Revisar,Muy alto
CLI-107357,Cusco,7639.36,920.13,775,0,37,155,Alto,2.0,0,0.020018918038296387,0,Aprobar,Bajo
CLI-107358,Lima,1025.0,5551.76,518,1,23,36,Alto,2.0,0,0.7374916913183915,1,Denegar/Revisar,Alto
CLI-107359,Loreto,3600.67,5551.05,571,1,46,189,Bajo,0.0,1,0.4844979405266322,1,Denegar/Revisar,Medio
CLI-107360,Arequipa,4384.14,2961.15,519,0,33,70,Medio,1.0,0,0.4154566077519589,1,Denegar/Revisar,Medio
CLI-107361,Lima,7710.66,1291.03,976,0,36,19,Medio,1.0,0,0.0031628626375421105,0,Aprobar,Bajo
CLI-107362,Piura,2183.17,3530.24,375,1,33,36,Medio,1.0,0,0.8375749726894701,1,Denegar/Revisar,Muy alto
CLI-107363,Loreto,3600.67,10844.02,660,1,53,202,Medio,1.0,1,0.5454714125658019,1,Denegar/Revisar,Alto
CLI-107364,Lima,3655.12,212.07,707,1,39,199,Alto,2.0,0,0.07741659954168553,0,Aprobar,Bajo
CLI-107365,Lima,3655.12,1242.16,670,1,40,41,Medio,1.0,0,0.12435427118694233,0,Aprobar,Bajo
CLI-107366,Lima,6569.72,1341.72,842,0,35,126,Alto,2.0,0,0.015036280429033579,0,Aprobar,Bajo
CLI-107367,Piura,3380.56,3996.64,788,0,44,38,Medio,1.0,0,0.08215999955478442,0,Aprobar,Bajo
CLI-107368,Lima,3550.79,4212.62,189,1,54,270,Medio,1.0,1,0.9612796471451648,1,Denegar/Revisar,Muy alto
CLI-107369,Cusco,1025.0,924.28,381,0,45,219,Bajo,0.0,1,0.7926371275075088,1,Denegar/Revisar,Muy alto
CLI-107370,Arequipa,2664.12,973.9,647,0,46,174,Bajo,0.0,1,0.17883169574962615,0,Aprobar,Bajo
CLI-107371,Piura,1025.0,10536.19,270,1,45,185,Alto,2.0,1,0.9880153060299416,1,Denegar/Revisar,Muy alto
CLI-107372,Lima,1569.51,5647.25,737,0,23,23,Alto,2.0,0,0.24460015177213482,1,Denegar/Revisar,Bajo
CLI-107373,Piura,4467.06,10888.78,910,0,30,39,Alto,2.0,0,0.08981202736198186,0,Aprobar,Bajo
CLI-107374,Lima,4258.17,7079.91,454,1,37,11,Alto,2.0,0,0.7695619469444943,1,Denegar/Revisar,Muy alto
CLI-107375,Lima,2285.86,2057.45,303,0,30,80,Alto,2.0,0,0.8828127223925974,1,Denegar/Revisar,Muy alto
CLI-107376,Piura,1120.27,520.01,388,0,26,38,Medio,1.0,0,0.7557029875711688,1,Denegar/Revisar,Muy alto
CLI-107377,Lima,2519.84,3972.15,967,0,18,1,Alto,2.0,0,0.0206434714956058,0,Aprobar,Bajo
CLI-107378,Piura,4179.44,1735.4,561,0,24,55,Alto,2.0,0,0.28734205790219425,1,Denegar/Revisar,Medio
CLI-107379,Lima,4082.04,2216.41,708,0,36,190,Alto,2.0,0,0.10311031919272887,0,Aprobar,Bajo
CLI-107380,Lima,4780.11,2219.67,849,0,39,55,Bajo,0.0,1,0.025403669291390374,0,Aprobar,Bajo
CLI-107381,Lima,5381.61,11028.1,272,1,31,117,Medio,1.0,0,0.9691651769885348,1,Denegar/Revisar,Muy alto
CLI-107382,Cusco,4163.02,285.39,400,0,40,110,Alto,2.0,0,0.5743402114589319,1,Denegar/Revisar,Alto
CLI-107383,Piura,4511.54,858.24,699,0,35,43,Medio,1.0,0,0.07560086260936852,0,Aprobar,Bajo
CLI-107384,Arequipa,7977.07,3745.39,962,0,53,254,Bajo,0.0,1,0.005900571661395547,0,Aprobar,Bajo
CLI-107385,Lima,3343.82,8608.33,628,0,37,63,Medio,1.0,0,0.51750093231937,1,Denegar/Revisar,Alto
CLI-107386,Lima,6553.51,10001.35,239,1,48,173,Alto,2.0,1,0.9646708048278331,1,Denegar/Revisar,Muy alto
CLI-107387,Cusco,6365.83,3272.06,865,0,42,41,Alto,2.0,0,0.01902247998219334,0,Aprobar,Bajo
CLI-107388,Lima,3655.12,140.69,377,1,24,36,Medio,1.0,0,0.6374132433489731,1,Denegar/Revisar,Alto
CLI-107389,Lima,5231.26,1803.2,762,0,39,104,Alto,2.0,0,0.04636960592949639,0,Aprobar,Bajo
CLI-107390,Piura,3397.2,10045.0,610,0,25,25,Alto,2.0,0,0.6383912082819427,1,Denegar/Revisar,Alto
CLI-107391,Lima,1235.41,2772.14,445,1,37,77,Medio,1.0,0,0.7395158439818095,1,Denegar/Revisar,Alto
CLI-107392,Loreto,4377.94,5187.47,945,0,31,63,Alto,2.0,0,0.0212979381999367,0,Aprobar,Bajo
CLI-107393,Piura,1025.0,1254.43,239,1,42,81,Medio,1.0,0,0.937275156802834,1,Denegar/Revisar,Muy alto
CLI-107394,Lima,3275.45,101.3,213,0,24,9,Bajo,0.0,0,0.9021090548442985,1,Denegar/Revisar,Muy alto
CLI-107395,Lima,5058.72,3454.42,679,0,40,21,Alto,2.0,0,0.13513849257435753,0,Aprobar,Bajo
CLI-107396,Lima,3655.12,7206.78,606,0,45,76,Bajo,0.0,1,0.4866713384349669,1,Denegar/Revisar,Medio
CLI-107397,Loreto,3776.44,12653.938750000001,465,1,49,95,Medio,1.0,1,0.9091955440344724,1,Denegar/Revisar,Muy alto
CLI-107398,Arequipa,4401.59,7499.53,790,0,31,56,Alto,2.0,0,0.13115374248320172,0,Aprobar,Bajo
CLI-107399,Lima,5238.52,3229.69,736,0,40,120,Medio,1.0,1,0.07456154068107738,0,Aprobar,Bajo
CLI-107400,Lima,3626.21,3753.41,496,0,41,33,Medio,1.0,0,0.5541598587268444,1,Denegar/Revisar,Alto
CLI-107401,Arequipa,3875.91,6952.82,924,0,56,261,Bajo,0.0,1,0.04143504581416083,0,Aprobar,Bajo
CLI-107402,Piura,5542.41,80.04,922,0,23,9,Alto,2.0,0,0.006959402155075702,0,Aprobar,Bajo
CLI-107403,Lima,4635.84,12116.69,949,0,29,25,Medio,1.0,0,0.07585001311897693,0,Aprobar,Bajo
CLI-107404,Lima,1244.66,3030.5,974,0,69,403,Bajo,0.0,1,0.021287246688942635,0,Aprobar,Bajo
CLI-107405,Lima,3912.57,12150.57,969,0,36,57,Alto,2.0,0,0.07768196193238439,0,Aprobar,Bajo
CLI-107406,Arequipa,3412.24,5784.49,844,0,18,0,Alto,2.0,0,0.07378275770315308,0,Aprobar,Bajo
CLI-107407,Cusco,4237.19,661.0,758,0,33,20,Alto,2.0,0,0.047577064853348824,0,Aprobar,Bajo
CLI-107408,Lima,2979.99,722.54,210,1,18,0,Alto,2.0,0,0.9204721893453561,1,Denegar/Revisar,Muy alto
CLI-107409,Piura,1522.46,1745.63,974,0,41,252,Alto,2.0,1,0.015308242998097849,0,Aprobar,Bajo
CLI-107410,Lima,1176.42,1226.04,457,0,47,171,Medio,1.0,1,0.6497766311925078,1,Denegar/Revisar,Alto
CLI-107411,Lima,1744.71,2314.27,337,1,28,29,Alto,2.0,0,0.8676336747603517,1,Denegar/Revisar,Muy alto
CLI-107412,Lima,3655.12,3704.39,102,1,34,72,Alto,2.0,0,0.9808286180875408,1,Denegar/Revisar,Muy alto
CLI-107413,Loreto,5754.76,2294.92,822,0,50,238,Alto,2.0,1,0.02649068269975515,0,Aprobar,Bajo
CLI-107414,Lima,1100.53,232.3,503,1,19,2,Medio,1.0,0,0.4985708964252439,1,Denegar/Revisar,Medio
CLI-107415,Piura,1739.83,12653.938750000001,124,1,24,34,Medio,1.0,0,0.9974657220537376,1,Denegar/Revisar,Muy alto
CLI-107416,Lima,4311.29,2214.39,942,0,37,113,Alto,2.0,0,0.011986918133284329,0,Aprobar,Bajo
CLI-107417,Lima,2318.9,7617.25,608,0,30,23,Medio,1.0,0,0.5710589011391549,1,Denegar/Revisar,Alto
CLI-107418,Lima,4221.07,307.33,795,0,36,17,Bajo,0.0,1,0.03183919419224327,0,Aprobar,Bajo
CLI-107419,Arequipa,4588.41,6644.29,564,1,25,48,Medio,1.0,0,0.49170931597930156,1,Denegar/Revisar,Medio
CLI-107420,Lima,3655.12,761.76,160,1,41,118,Medio,1.0,1,0.9388292738612729,1,Denegar/Revisar,Muy alto
CLI-107421,Arequipa,4205.38,4550.31,607,0,38,99,Bajo,0.0,1,0.3205164328984562,1,Denegar/Revisar,Medio
CLI-107422,Lima,2772.22,4336.55,222,1,45,134,Medio,1.0,1,0.9572691896762077,1,Denegar/Revisar,Muy alto
CLI-107423,Lima,1968.35,9623.2,596,1,41,117,Bajo,0.0,1,0.7195430138646479,1,Denegar/Revisar,Alto
CLI-107424,Lima,2596.68,1546.63,154,1,41,79,Medio,1.0,0,0.9607817830990628,1,Denegar/Revisar,Muy alto
CLI-107425,Lima,3709.0,461.46,262,0,23,15,Alto,2.0,0,0.8502645223438305,1,Denegar/Revisar,Muy alto
CLI-107426,Lima,6216.61,7997.08,798,0,45,142,Medio,1.0,1,0.08944653094399413,0,Aprobar,Bajo
CLI-107427,Lima,5242.37,12653.938750000001,138,1,36,114,Alto,2.0,0,0.9937550821555925,1,Denegar/Revisar,Muy alto
CLI-107428,Arequipa,3240.47,1058.64,796,0,37,12,Alto,2.0,0,0.04574385140528329,0,Aprobar,Bajo
CLI-107429,Arequipa,1922.08,2663.75,182,1,50,53,Bajo,0.0,1,0.9666532486819298,1,Denegar/Revisar,Muy alto
CLI-107430,Lima,4172.59,631.93,806,0,31,86,Medio,1.0,0,0.029986217738324588,0,Aprobar,Bajo
